LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID102401,102401,1,0.22014063596725464,23.66792251668604,162.63396598760522,0.0,628.0,628,10.5,1,,4.864406779661017,0.0,0.0,31.0,2009.0,9.040954120387086,0.9425847700570555,0.5221389051453356
ID110593,110593,1,-0.6428062953937675,44.326378357698076,307.45586946798824,0.0,319.0,319,10.29383891580794,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID110592,110592,1,-0.6373942695664003,44.561121464127844,307.88954425790723,0.0,318.0,318,10.295260716388576,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID110595,110595,1,-0.6536303470485018,43.85689214483854,306.5885198881502,0.0,321.0,321,10.290995314646672,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID104450,104450,1,0.19976738095283508,315.17448077551416,180.70324309385074,0.0,1283.0,1283,10.5,1,,4.249394673123486,0.0,0.0,31.0,1755.0,7.794588667580072,0.945496535796767,0.5298992968359145
ID110594,110594,1,-0.6482183212211348,44.091635251268315,307.02219467806924,0.0,320.00000000000006,320,10.292417115227307,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID104453,104453,1,0.1779673546552658,314.9863284049742,180.74412491848358,0.0,1284.0,1284,10.5,1,,4.217917675544794,0.0,0.0,31.0,1742.0,7.6641245025941735,0.9426398261466314,0.5340956491008376
ID110597,110597,1,-0.6644543987032362,43.387405931979,305.72117030831214,0.0,323.00000000000006,323,10.288151713485401,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID102404,102404,1,0.23533383011817932,23.292938346039303,162.6870761788923,0.0,629.0,629,10.5,1,,4.765133171912833,0.0,0.0,31.0,1968.0,8.891227529686176,0.9648826381222101,0.5263579546381467
ID110596,110596,1,-0.659042372875869,43.622149038408764,306.15484509823114,0.0,322.0,322,10.289573514066037,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID102407,102407,1,0.2538481652736664,24.279059664524972,162.58490388942064,0.0,631.0,631,10.5,1,,5.230024213075061,0.0,0.0,31.0,2160.0,9.409913655258068,0.9659219197143534,0.5461649342068031
ID110599,110599,1,-0.6752784503579704,42.91791971911947,304.8538207284741,0.0,325.0,325,10.285308112324131,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID110598,110598,1,-0.6698664245306033,43.15266282554923,305.28749551839314,0.0,324.0,324,10.286729912904766,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID110601,110601,1,-0.6861025020127048,42.44843350625993,303.9864711486361,0.0,327.0,327,10.282464511162862,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID104456,104456,1,0.1787554770708084,315.50300347105036,180.78861418762605,0.0,1285.0,1285,10.5,1,,3.963680387409201,0.0,0.0,31.0,1637.0,7.536393127572894,0.9334426092980469,0.5078335798274473
ID110600,110600,1,-0.6806904761853376,42.68317661268969,304.4201459385551,0.0,326.0,326,10.283886311743498,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID104459,104459,1,0.16526727378368378,312.93086306723,182.65933362778097,0.0,1286.0,1286,10.5,1,,3.7723970944309926,0.0,0.0,31.0,1558.0,7.024680023614339,0.9447651739740989,0.5217681410351682
ID110603,110603,1,-0.696926553667439,41.97894729340039,303.11912156879805,0.0,328.99999999999994,329,10.279620910001592,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID102410,102410,1,0.19376429915428162,23.448040229190195,162.8693524158249,0.0,630.0,630,10.5,1,,4.203389830508475,0.0,0.0,31.0,1736.0,8.245462896894944,0.9213076606552492,0.4889026497063461
ID110602,110602,1,-0.691514527840072,42.213690399830156,303.5527963587171,0.0,328.0,328,10.281042710582227,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID110605,110605,1,-0.7077506053221735,41.509461080540845,302.25177198896006,0.0,331.0,331,10.276777308840321,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID110604,110604,1,-0.7023385794948063,41.74420418697062,302.68544677887905,0.0,330.0,330,10.278199109420957,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID110607,110607,1,-0.7185746569769077,41.03997486768131,301.384422409122,0.0,333.0,333,10.273933707679053,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
ID100366,100366,1,0.2352937012910843,238.94582338450383,330.85337911825604,0.0,2.0,2,10.5,1,,4.433414043583535,0.0,0.0,31.0,1831.0,8.72968083000094,0.9690886529711844,0.49988276306614937
ID102414,102414,1,0.24338363111019135,24.792707571195123,162.36522692071782,0.0,632.0,632,10.5,1,,5.295399515738499,0.0,0.0,31.0,2187.0,9.474795545489874,0.9494317500042853,0.5443955865444667
ID104462,104462,1,0.16963113844394684,312.4273385996272,183.6526379675206,0.0,1288.0,1288,10.5,1,,3.8329297820823243,0.0,0.0,31.0,1583.0,6.878888512851614,0.9583582805641576,0.5453537942317013
ID110606,110606,1,-0.7131626311495406,41.274717974111084,301.818097199041,0.0,331.99999999999994,332,10.275355508259686,1,,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN
